frame_id,timestamp_sec,planned_right_step,planned_up_step,planned_panorama_step_deg,planned_fov_deg,x,y,z,q0,q1,q2,q3,pitch_degrees,yaw_degrees,roll_degrees,fov_degrees
102,5.114031800,-0.08095470499224143,-0.008043353221906356,-0.2553598310423661,63.67056274408558,3251.563539227588,534.6423294769112,186.36084710422546,-0.03495034947991371,0.06793875247240067,-0.8866332173347473,0.45611879229545593,351.2364948221928,234.70150109034938,0.0,63.67056582018447
103,5.163148100,-0.04373556755395822,-0.008168040233812566,-0.2503640714544789,63.67965293647952,3251.609317651136,534.7091089711968,186.35289765230954,-0.03510166332125664,0.0678606927394867,-0.8856145143508911,0.45809346437454224,351.2364948221928,234.95186850456537,0.0,63.67965680196976
104,5.213676400,-0.009362165703113235,-0.00826257585360594,-0.24510250141130735,63.687323192807845,3251.6334146392774,534.7456286029402,186.3448249696532,-0.03524984419345856,0.06778384000062943,-0.8846115469932556,0.4600273370742798,351.2364948221928,235.19696301274212,0.0,63.687327104407686
105,5.262998200,0.022183511125759555,-0.008327446775450024,-0.23959112656846454,63.69356608923765,3251.6377244900223,534.7540345547233,186.33665885578483,-0.03539474681019783,0.06770829111337662,-0.8836255669593811,0.46191835403442383,351.2364948221928,235.43656604882617,0.0,63.693563067119904
106,5.313893800,0.05093778027912009,-0.008363257569437224,-0.23384661066591073,63.69837910050172,3251.6240945692416,534.7364862469468,186.32842862687647,-0.03553624451160431,0.06763413548469543,-0.8826578259468079,0.4637649655342102,351.2364948221928,235.67040440525074,0.0,63.69838518067394
107,5.363072700,0.07695393204110965,-0.008370726470630486,-0.22788621140503476,63.701764596471506,3251.5943158279415,534.695140069488,186.32016300677896,-0.03567418083548546,0.06756147742271423,-0.8817095756530762,0.46556511521339417,351.2364948221928,235.89828683671902,0.0,63.70176612431309
108,5.414231100,0.10030078393406017,-0.008350680647601267,-0.22172771413922776,63.70372982061413,3251.5501145023163,534.6321339068446,186.3118900040874,-0.035808466374874115,0.06749039888381958,-0.8807820081710815,0.4673176109790802,351.2364948221928,236.1200220979343,0.0,63.703733218794056
109,5.462598600,0.1210611428913908,-0.008304050974239202,-0.2153893636462282,63.70428685042088,3251.4931450682934,534.5495727268491,186.30363681342095,-0.03593900054693222,0.06742098182439804,-0.8798760771751404,0.46902111172676086,351.2364948221928,236.33541894359985,0.0,63.70428646411683
110,5.511494400,0.1393301956495023,-0.008231866330914847,-0.20888979425822135,63.703452539962754,3251.4249842140134,534.4495152366791,186.29542970552683,-0.036065664142370224,0.06735331565141678,-0.8789929747581482,0.47067418694496155,351.2364948221928,236.54431344917552,0.0,63.703453181038086
111,5.562878300,0.15521384807723895,-0.008135247463259707,-0.20224795863224154,63.70124844479485,3251.2609792175945,534.2048433554802,186.27925367083043,-0.036307089030742645,0.06722347438335419,-0.8772985339164734,0.4738248884677887,351.2364948221928,236.74656901087792,0.0,63.70124702993617
112,5.611739200,0.1688270342852985,-0.0080154004288779,-0.19548305544884492,63.69770072949801,3251.2609792175945,534.2048433554802,186.27925367083043,-0.036307089030742645,0.06722347438335419,-0.8772985339164734,0.4738248884677887,351.2364948221928,236.9420490249237,0.0,63.697702161756936
113,5.663726800,0.18029201623466984,-0.007873609664210033,-0.18861445633123586,63.6928400582108,3251.0690062019285,533.9132342768345,186.26355015754342,-0.036532212048769,0.06710139662027359,-0.8757053017616272,0.4767628312110901,351.2364948221928,237.13067152904276,0.0,63.69283906706789
114,5.712806700,0.18973669419646538,-0.007711230705525542,-0.18166163228006083,63.68670146856866,3251.0690062019285,533.9132342768345,186.26355015754342,-0.036532212048769,0.06710139662027359,-0.8757053017616272,0.4767628312110901,351.2364948221928,237.31232724020842,0.0,63.686705557193214
115,5.764004100,0.1972929478119544,-0.007529682599614823,-0.17464407992089523,63.6793242295292,3250.8585376042183,533.5884268564615,186.2484871720673,-0.03674067184329033,0.06698749214410782,-0.874218761920929,0.47948330640792847,351.2364948221928,237.48696151690731,0.0,63.6793289528896
116,5.813569400,0.20309502667061108,-0.0073304400411807556,-0.16758124786203513,63.670751683622754,3250.8585376042183,533.5884268564615,186.2484871720673,-0.03674067184329033,0.06698749214410782,-0.874218761920929,0.47948330640792847,351.2364948221928,237.65454703838276,0.0,63.67075706548123
117,5.863695400,0.20727800827744514,-0.0071150252751838354,-0.1604924634595812,63.66103107422576,3250.6376086148675,533.2425933164988,186.23421034996971,-0.03693230077624321,0.06688202917575836,-0.8728424310684204,0.4819841980934143,351.2364948221928,237.81502916312135,0.0,63.66103087610313
118,5.913878900,0.20997634003310206,-0.006884999803469689,-0.15339686028494562,63.650213358510406,3250.6376086148675,533.2425933164988,186.23421034996971,-0.03693230077624321,0.06688202917575836,-0.8728424310684204,0.4819841980934143,351.2364948221928,237.96843521187986,0.0,63.65021868664701
119,5.964578800,0.2113224804180171,-0.006641955935898379,-0.14631330658684932,63.63835300677763,3250.4128667014893,532.8862400633726,186.22084131499395,-0.03710709884762764,0.06678520143032074,-0.8715788125991821,0.48426538705825806,351.2364948221928,238.11473786390152,0.0,63.638354648058694
120,6.012950800,0.2114456529739407,-0.006387508226896418,-0.13926033503561824,63.62550778893143,3250.4128667014893,532.8862400633726,186.22084131499395,-0.03710709884762764,0.06678520143032074,-0.8715788125991821,0.48426538705825806,351.2364948221928,238.25399176069973,0.0,63.6255070622299
121,6.066740500,0.21047072493299218,-0.006123284838862157,-0.13225607403213843,63.61173854890053,3250.1896647709664,532.5281929952536,186.20847657637313,-0.037265241146087646,0.06669709831476212,-0.8704290390014648,0.48632922768592834,351.2364948221928,238.38625154378786,0.0,63.61174423105233
122,6.112422500,0.20851722047840252,-0.005850918874170927,-0.1253181808572277,63.597108967858524,3250.1896647709664,532.5281929952536,186.20847657637313,-0.037265241146087646,0.06669709831476212,-0.8704290390014648,0.48632922768592834,351.2364948221928,238.51157185467926,0.0,63.597113965850156
123,6.164397100,0.20569847665565294,-0.0055720397176461335,-0.11846377692945083,63.581685317135296,3249.9721868085917,532.1756581646833,186.19718697469324,-0.0374070443212986,0.06661766767501831,-0.869392454624176,0.4881798326969147,351.2364948221928,238.63003465564395,0.0,63.5816845685151
124,6.213846800,0.20212094791258828,-0.00528826443128616,-0.11170938543056681,63.56553620175133,3249.9721868085917,532.1756581646833,186.19718697469324,-0.0374070443212986,0.06661766767501831,-0.869392454624176,0.4881798326969147,351.2364948221928,238.7417492297087,0.0,63.56553800131719
125,6.263913400,0.19788366315753764,-0.00500118924276483,-0.10507087154790279,63.548732295541164,3249.763595399564,531.8343436998758,186.18701764557153,-0.03753301128745079,0.06654677540063858,-0.8684672713279724,0.48982372879981995,351.2364948221928,238.84682485990018,0.0,63.54873573595896
126,6.313138600,0.19307783711144072,-0.004712381168756496,-0.09856338557203317,63.531346068863876,3249.763595399564,531.8343436998758,186.18701764557153,-0.03753301128745079,0.06654677540063858,-0.8684672713279724,0.48982372879981995,351.2364948221928,238.9453981500018,0.0,63.531346074332106
127,6.363397200,0.18778663561950548,-0.0044233698134778674,-0.09220130907624735,63.513451509925964,3249.5661907020267,531.5086276811991,186.17798855097607,-0.03764374926686287,0.06648419797420502,-0.86765056848526,0.49126890301704407,351.2364948221928,239.03760570379697,0.0,63.51345097870667
128,6.412711700,0.18208509250579827,-0.004135639381990161,-0.08599820439146731,63.495123840765864,3249.5661907020267,531.5086276811991,186.17798855097607,-0.03764374926686287,0.06648419797420502,-0.86765056848526,0.49126890301704407,351.2364948221928,239.12361144582576,0.0,63.49512558116353
129,6.464883000,0.17604017352591372,-0.003850620946771862,-0.07996676757658852,63.4764392289691,3249.3815714690145,531.201755015317,186.17009552440248,-0.03774000704288483,0.06642960757017136,-0.8669381141662598,0.4925251305103302,351.2364948221928,239.2035793006283,0.0,63.47643818359437
130,6.512473500,0.1697109810231726,-0.003569685004857988,-0.07411878506969893,63.457474496198984,3249.3815714690145,531.201755015317,186.17009552440248,-0.03774000704288483,0.06642960757017136,-0.8669381141662598,0.4925251305103302,351.2364948221928,239.27770051350126,0.0,63.457470748269245
131,6.563895400,0.1631490910462534,-0.0032941343614529316,-0.06846509419036863,63.43830682463949,3249.2107890519555,530.9160450083647,186.16331183968686,-0.03782263398170471,0.06638259440660477,-0.8663246035575867,0.4936034381389618,351.2364948221928,239.34616632974146,0.0,63.43831206764736
132,6.611696200,0.15639901296317923,-0.003025197374366684,-0.06301554764724059,63.41901346245449,3249.2107890519555,530.9160450083647,186.16331183968686,-0.03782263398170471,0.06638259440660477,-0.8663246035575867,0.4936034381389618,351.2364948221928,239.40919531540234,0.0,63.41901678324207
133,6.664119400,0.14949876002892748,-0.0027640215919056393,-0.05777898218856135,63.39967142937126,3249.0544869798478,530.6530928147469,186.15759020520017,-0.037892602384090424,0.06634268909692764,-0.8658037781715393,0.49451661109924316,351.2364948221928,239.46697871578064,0.0,63.399673687512596
134,6.716129200,0.14248051795052855,-0.002511667814977852,-0.0527631915161475,63.38035722349532,3249.0544869798478,530.6530928147469,186.15759020520017,-0.037892602384090424,0.06634268909692764,-0.8658037781715393,0.49451661109924316,351.2364948221928,239.51973509692982,0.0,63.3803579125398
135,6.763805800,0.13537139726132302,-0.0022691046121564476,-0.047974903565645786,63.36114653045884,3248.913018752938,530.413950754467,186.1528652467543,-0.03795090317726135,0.06630934774875641,-0.8653687238693237,0.49527743458747864,351.2364948221928,239.56771034566,0.0,63.36115142059373
136,6.812363500,0.12819425427973843,-0.00203720331429403,-0.043419762237894975,63.342113935996146,3248.913018752938,530.413950754467,186.1528652467543,-0.03795090317726135,0.06630934774875641,-0.8653687238693237,0.49527743458747864,351.2364948221928,239.6111230280246,0.0,63.3421156833769
137,6.863696300,0.12096856459981546,-0.0018167335130048698,-0.039102313647809174,63.32333264302649,3248.8479018408116,530.3035258782539,186.15085182653382,-0.03797602653503418,0.06629496812820435,-0.865181028842926,0.49560531973838806,351.2364948221928,239.65021903083374,0.0,63.32333266315936
138,6.912787000,0.11371133245046096,-0.0016083590849411786,-0.035025996938546286,63.30487419430737,3248.786540267175,530.1992750895653,186.1490563022682,-0.037998635321855545,0.0662820041179657,-0.8650118112564087,0.49590039253234863,351.2364948221928,239.6852442408976,0.0,63.304877492021994
139,6.966848200,0.10643801887516155,-0.001412634761296082,-0.031193139689886757,63.28680820170055,3248.675072510844,530.0094307420287,186.1460705770889,-0.03803693875670433,0.06626003235578537,-0.8647251129150391,0.49640023708343506,351.2364948221928,239.7164445450262,0.0,63.286811641667306
140,7.013234600,0.09916347152794888,-0.0012300032593803717,-0.027604957930795877,63.269202083067924,3248.675072510844,530.0094307420287,186.1460705770889,-0.03803693875670433,0.06626003235578537,-0.8647251129150391,0.49640023708343506,351.2364948221928,239.74403850927305,0.0,63.269203413987015
141,7.063818300,0.09190283895631181,-0.0010607929904549627,-0.02426156074716439,63.2521208077854,3248.578533184832,529.8445471284423,186.1438065242266,-0.03806691616773605,0.06624281406402588,-0.8645004034042358,0.4967914819717407,351.2364948221928,239.76829934120494,0.0,63.252121110872814
142,7.112224000,0.08467245254625688,-0.0009052163552686139,-0.021161959456789337,63.235626651830856,3248.578533184832,529.8445471284423,186.1438065242266,-0.03806691616773605,0.06624281406402588,-0.8645004034042358,0.4967914819717407,351.2364948221928,239.78947292763198,0.0,63.235626204027234
143,7.165186200,0.07749065983474906,-0.0007633686359633037,-0.018304081304850055,63.21977896336558,3248.4967378202136,529.7045240682993,186.14215741923653,-0.03808974102139473,0.0662296935915947,-0.8643292188644409,0.49708935618400574,351.2364948221928,239.8077778346076,0.0,63.219780165152805
144,7.213002700,0.07037859364351798,-0.000635227490181212,-0.015684787614534717,63.204633939689536,3248.4967378202136,529.7045240682993,186.14215741923653,-0.03808974102139473,0.0662296935915947,-0.8643292188644409,0.49708935618400574,351.2364948221928,239.82345994894195,0.0,63.204637635762886
145,7.263646900,0.06336086244623408,-0.0005206530503500479,-0.013299896309148466,63.19024441640768,3248.4293719950374,529.5889900160465,186.14101503358796,-0.038106489926576614,0.06622005999088287,-0.8642034530639648,0.4973079264163971,351.2364948221928,239.83676515744514,0.0,63.19024642718167
146,7.312219900,0.056466148536327795,-0.00041938862825135776,-0.011144208704071481,63.17665966959844,3248.4293719950374,529.5889900160465,186.14101503358796,-0.038106489926576614,0.06622005999088287,-0.8642034530639648,0.4973079264163971,351.2364948221928,239.8479120261706,0.0,63.17666118092251
147,7.363474400,0.04972770190081341,-0.0003310620221023911,-0.009211540449400762,63.163925231726985,3248.4009539588596,529.5401961152885,186.14060054102555,-0.038112934678792953,0.0662163496017456,-0.8641550540924072,0.49739202857017517,351.2364948221928,239.8571191211718,0.0,63.16392970830961
148,7.411560400,0.04318371920972716,-0.00025518742051976,-0.007494756487077392,63.15208272199345,3248.375939167222,529.4972181340191,186.14027334412202,-0.03811825439333916,0.06621328741312027,-0.8641150593757629,0.4974614381790161,351.2364948221928,239.8646050085021,0.0,63.1520861602888
149,7.462291700,0.03687759898251193,-0.00019116789489569084,-0.0059858098698451065,63.1411696917527,3248.354225359043,529.4598905948434,186.14002113614805,-0.03812257573008537,0.0662107989192009,-0.8640825748443604,0.49751782417297363,351.2364948221928,239.87058825421505,0.0,63.141171517995126
150,7.512692200,0.03085806577131861,-0.0001382984689183317,-0.004675784273568194,63.131219485584815,3248.3356892812308,529.4280100149546,186.1398322000179,-0.038126032799482346,0.06620880216360092,-0.8640565276145935,0.4975629448890686,351.2364948221928,239.87526010360733,0.0,63.131219932374414
151,7.563288300,0.025179158084682664,-9.576975121948081e-05,-0.0035549400193275386,63.122261118537075,3248.320183876088,529.4013303817693,186.13969551614827,-0.03812873363494873,0.06620725244283676,-0.8640362620353699,0.49759817123413086,351.2364948221928,239.87881180197573,0.0,63.12225872418336
152,7.613000500,0.01990007673993031,-6.267211444899099e-05,-0.002612763407372566,63.11431916999709,3248.307535578614,529.3795585894469,186.13960086461265,-0.03813078999519348,0.06620606780052185,-0.8640208840370178,0.49762505292892456,351.2364948221928,239.88143459461702,0.0,63.1143220443678
153,7.662619700,0.015084892354516221,-3.800040146748443e-05,-0.0018380191514939623,63.10741369459417,3248.2975416380223,529.3623500411842,186.13953892397802,-0.03813229873776436,0.06620520353317261,-0.8640094995498657,0.49764472246170044,351.2364948221928,239.88326508531458,0.0,63.10741672311692
154,7.712992100,0.010802112740078973,-2.065913683005932e-05,-0.0012188056897519811,63.101560150462205,3248.2899675826784,529.3493044424314,186.13950136717284,-0.03813336044549942,0.06620458513498306,-0.8640015125274658,0.4976585805416107,351.2364948221928,239.88449451936518,0.0,63.10156325099822
155,7.764575200,0.007124113022658994,-9.46821931516449e-06,-0.0007426131358021398,63.096769345131506,3248.2845449532624,529.3399620262418,186.13948094917686,-0.03813406825065613,0.06620418280363083,-0.8639962077140808,0.4976678490638733,351.2364948221928,239.88523217979554,0.0,63.09677528839004
156,7.813047500,0.0041264333524198785,-3.169068945973387e-06,-0.00039638362434916784,63.09304739925142,3248.2809692990277,529.3338002363663,186.1394715914659,-0.03813449665904045,0.06620392948389053,-0.8639929294586182,0.4976734220981598,351.2364948221928,239.88564199114575,0.0,63.09305283529238
157,7.864052200,0.0018869510607015818,-4.311997672719436e-07,-0.00016657379457786733,63.09039572827777,3248.2788985358793,529.3302310082573,186.13946845941354,-0.03813473507761955,0.06620379537343979,-0.8639912009239197,0.4976765215396881,351.2364948221928,239.88580591568584,0.0,63.09039589170525
158,7.913040600,0.0004849360460930279,1.40812410779107e-07,-3.9219146794530306e-05,63.08881104219213,3248.2779517484605,529.3285987775517,186.13946803324615,-0.038134828209877014,0.06620374321937561,-0.8639904856681824,0.4976777732372284,351.2364948221928,239.88583323644252,0.0,63.088811287817805
159,7.963456100,1.91324239647881e-32,1.511021686510768e-35,-1.4126891183603746e-33,63.088285363251714,3248.2777084626587,529.3281792839035,186.13946817240975,-0.03813484311103821,0.06620373576879501,-0.8639903664588928,0.4976779520511627,351.2364948221928,239.88583323644252,0.0,63.088285363251714
