position_index,layer_position_index,scene_id,layer_id,height_index,grid_x_index,grid_z_index,x,y,z,route_heading_deg,camera_route_yaw_deg,pitch_deg,legacy_anchor,route_bridge,distance_from_previous,distance_to_next
200,200,scene_1.3,scene_1.3_y01,9,30,4,53.033333333,12.73,3.69,270.0,90.0,10.0,False,False,1.219111111,1.219111111
201,201,scene_1.3,scene_1.3_y01,9,29,4,51.814222222,12.73,3.69,270.0,90.0,10.0,False,False,1.219111111,1.219111111
202,202,scene_1.3,scene_1.3_y01,9,28,4,50.595111111,12.73,3.69,270.0,90.0,10.0,False,False,1.219111111,1.219111111
203,203,scene_1.3,scene_1.3_y01,9,27,4,49.376,12.73,3.69,270.0,90.0,10.0,True,False,1.219111111,1.219111111
204,204,scene_1.3,scene_1.3_y01,9,26,4,48.156888889,12.73,3.69,270.0,90.0,10.0,False,False,1.219111111,1.219111111
205,205,scene_1.3,scene_1.3_y01,9,25,4,46.937777778,12.73,3.69,270.0,90.0,10.0,False,False,1.219111111,1.219111111
206,206,scene_1.3,scene_1.3_y01,9,24,4,45.718666667,12.73,3.69,270.0,90.0,10.0,False,False,1.219111111,1.219111111
207,207,scene_1.3,scene_1.3_y01,9,23,4,44.499555556,12.73,3.69,270.0,90.0,10.0,False,False,1.219111111,1.219111111
208,208,scene_1.3,scene_1.3_y01,9,22,4,43.280444444,12.73,3.69,270.0,90.0,10.0,False,False,1.219111111,1.219111111
209,209,scene_1.3,scene_1.3_y01,9,21,4,42.061333333,12.73,3.69,270.0,90.0,10.0,False,False,1.219111111,1.219111111
210,210,scene_1.3,scene_1.3_y01,9,20,4,40.842222222,12.73,3.69,270.0,90.0,10.0,False,False,1.219111111,1.219111111
211,211,scene_1.3,scene_1.3_y01,9,19,4,39.623111111,12.73,3.69,270.0,90.0,10.0,False,False,1.219111111,1.219111111
212,212,scene_1.3,scene_1.3_y01,9,18,4,38.404,12.73,3.69,270.0,90.0,10.0,True,False,1.219111111,1.219111111
213,213,scene_1.3,scene_1.3_y01,9,17,4,37.184888889,12.73,3.69,270.0,90.0,10.0,False,False,1.219111111,1.219111111
214,214,scene_1.3,scene_1.3_y01,9,16,4,35.965777778,12.73,3.69,270.0,90.0,10.0,False,False,1.219111111,1.219111111
215,215,scene_1.3,scene_1.3_y01,9,15,4,34.746666667,12.73,3.69,270.0,90.0,10.0,False,False,1.219111111,1.219111111
216,216,scene_1.3,scene_1.3_y01,9,14,4,33.527555556,12.73,3.69,270.0,90.0,10.0,False,False,1.219111111,1.219111111
217,217,scene_1.3,scene_1.3_y01,9,13,4,32.308444444,12.73,3.69,270.0,90.0,10.0,False,False,1.219111111,1.219111111
218,218,scene_1.3,scene_1.3_y01,9,12,4,31.089333333,12.73,3.69,270.0,90.0,10.0,False,False,1.219111111,1.219111111
219,219,scene_1.3,scene_1.3_y01,9,11,4,29.870222222,12.73,3.69,270.0,90.0,10.0,False,False,1.219111111,1.219111111
220,220,scene_1.3,scene_1.3_y01,9,10,4,28.651111111,12.73,3.69,270.0,90.0,10.0,False,False,1.219111111,1.219111111
221,221,scene_1.3,scene_1.3_y01,9,9,4,27.432,12.73,3.69,270.0,90.0,10.0,True,False,1.219111111,1.219111111
222,222,scene_1.3,scene_1.3_y01,9,8,4,26.212888889,12.73,3.69,270.0,90.0,10.0,False,False,1.219111111,1.219111111
223,223,scene_1.3,scene_1.3_y01,9,7,4,24.993777778,12.73,3.69,270.0,90.0,10.0,False,False,1.219111111,1.219111111
224,224,scene_1.3,scene_1.3_y01,9,6,4,23.774666667,12.73,3.69,270.0,90.0,10.0,False,False,1.219111111,1.219111111
225,225,scene_1.3,scene_1.3_y01,9,5,4,22.555555556,12.73,3.69,270.0,90.0,10.0,False,False,1.219111111,1.219111111
226,226,scene_1.3,scene_1.3_y01,9,4,4,21.336444444,12.73,3.69,270.0,90.0,10.0,False,False,1.219111111,1.219111111
227,227,scene_1.3,scene_1.3_y01,9,3,4,20.117333333,12.73,3.69,270.0,90.0,10.0,False,False,1.219111111,1.219111111
228,228,scene_1.3,scene_1.3_y01,9,2,4,18.898222222,12.73,3.69,270.0,90.0,10.0,False,False,1.219111111,1.219111111
229,229,scene_1.3,scene_1.3_y01,9,1,4,17.679111111,12.73,3.69,270.0,90.0,10.0,False,False,1.219111111,1.219111111
230,230,scene_1.3,scene_1.3_y01,9,0,4,16.46,12.73,3.69,0.0,180.0,10.0,True,False,1.219111111,1.77
231,231,scene_1.3,scene_1.3_y01,9,0,5,16.46,12.73,5.46,90.0,270.0,10.0,False,False,1.77,1.219111111
232,232,scene_1.3,scene_1.3_y01,9,1,5,17.679111111,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
233,233,scene_1.3,scene_1.3_y01,9,2,5,18.898222222,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
234,234,scene_1.3,scene_1.3_y01,9,3,5,20.117333333,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
235,235,scene_1.3,scene_1.3_y01,9,4,5,21.336444444,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
236,236,scene_1.3,scene_1.3_y01,9,5,5,22.555555556,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
237,237,scene_1.3,scene_1.3_y01,9,6,5,23.774666667,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
238,238,scene_1.3,scene_1.3_y01,9,7,5,24.993777778,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
239,239,scene_1.3,scene_1.3_y01,9,8,5,26.212888889,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
240,240,scene_1.3,scene_1.3_y01,9,9,5,27.432,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
241,241,scene_1.3,scene_1.3_y01,9,10,5,28.651111111,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
242,242,scene_1.3,scene_1.3_y01,9,11,5,29.870222222,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
243,243,scene_1.3,scene_1.3_y01,9,12,5,31.089333333,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
244,244,scene_1.3,scene_1.3_y01,9,13,5,32.308444444,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
245,245,scene_1.3,scene_1.3_y01,9,14,5,33.527555556,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
246,246,scene_1.3,scene_1.3_y01,9,15,5,34.746666667,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
247,247,scene_1.3,scene_1.3_y01,9,16,5,35.965777778,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
248,248,scene_1.3,scene_1.3_y01,9,17,5,37.184888889,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
249,249,scene_1.3,scene_1.3_y01,9,18,5,38.404,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
250,250,scene_1.3,scene_1.3_y01,9,19,5,39.623111111,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
251,251,scene_1.3,scene_1.3_y01,9,20,5,40.842222222,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
252,252,scene_1.3,scene_1.3_y01,9,21,5,42.061333333,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
253,253,scene_1.3,scene_1.3_y01,9,22,5,43.280444444,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
254,254,scene_1.3,scene_1.3_y01,9,23,5,44.499555556,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
255,255,scene_1.3,scene_1.3_y01,9,24,5,45.718666667,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
256,256,scene_1.3,scene_1.3_y01,9,25,5,46.937777778,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
257,257,scene_1.3,scene_1.3_y01,9,26,5,48.156888889,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
258,258,scene_1.3,scene_1.3_y01,9,27,5,49.376,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
259,259,scene_1.3,scene_1.3_y01,9,28,5,50.595111111,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
260,260,scene_1.3,scene_1.3_y01,9,29,5,51.814222222,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
261,261,scene_1.3,scene_1.3_y01,9,30,5,53.033333333,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
262,262,scene_1.3,scene_1.3_y01,9,31,5,54.252444444,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
263,263,scene_1.3,scene_1.3_y01,9,32,5,55.471555556,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
264,264,scene_1.3,scene_1.3_y01,9,33,5,56.690666667,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
265,265,scene_1.3,scene_1.3_y01,9,34,5,57.909777778,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
266,266,scene_1.3,scene_1.3_y01,9,35,5,59.128888889,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
267,267,scene_1.3,scene_1.3_y01,9,36,5,60.348,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
268,268,scene_1.3,scene_1.3_y01,9,37,5,61.567111111,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
269,269,scene_1.3,scene_1.3_y01,9,38,5,62.786222222,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
270,270,scene_1.3,scene_1.3_y01,9,39,5,64.005333333,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
271,271,scene_1.3,scene_1.3_y01,9,40,5,65.224444444,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
272,272,scene_1.3,scene_1.3_y01,9,41,5,66.443555556,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
273,273,scene_1.3,scene_1.3_y01,9,42,5,67.662666667,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
274,274,scene_1.3,scene_1.3_y01,9,43,5,68.881777778,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
275,275,scene_1.3,scene_1.3_y01,9,44,5,70.100888889,12.73,5.46,90.0,270.0,10.0,False,False,1.219111111,1.219111111
276,276,scene_1.3,scene_1.3_y01,9,45,5,71.32,12.73,5.46,0.0,180.0,10.0,False,False,1.219111111,1.77
277,277,scene_1.3,scene_1.3_y01,9,45,6,71.32,12.73,7.23,270.0,90.0,10.0,False,False,1.77,1.219111111
278,278,scene_1.3,scene_1.3_y01,9,44,6,70.100888889,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
279,279,scene_1.3,scene_1.3_y01,9,43,6,68.881777778,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
280,280,scene_1.3,scene_1.3_y01,9,42,6,67.662666667,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
281,281,scene_1.3,scene_1.3_y01,9,41,6,66.443555556,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
282,282,scene_1.3,scene_1.3_y01,9,40,6,65.224444444,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
283,283,scene_1.3,scene_1.3_y01,9,39,6,64.005333333,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
284,284,scene_1.3,scene_1.3_y01,9,38,6,62.786222222,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
285,285,scene_1.3,scene_1.3_y01,9,37,6,61.567111111,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
286,286,scene_1.3,scene_1.3_y01,9,36,6,60.348,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
287,287,scene_1.3,scene_1.3_y01,9,35,6,59.128888889,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
288,288,scene_1.3,scene_1.3_y01,9,34,6,57.909777778,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
289,289,scene_1.3,scene_1.3_y01,9,33,6,56.690666667,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
290,290,scene_1.3,scene_1.3_y01,9,32,6,55.471555556,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
291,291,scene_1.3,scene_1.3_y01,9,31,6,54.252444444,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
292,292,scene_1.3,scene_1.3_y01,9,30,6,53.033333333,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
293,293,scene_1.3,scene_1.3_y01,9,29,6,51.814222222,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
294,294,scene_1.3,scene_1.3_y01,9,28,6,50.595111111,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
295,295,scene_1.3,scene_1.3_y01,9,27,6,49.376,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
296,296,scene_1.3,scene_1.3_y01,9,26,6,48.156888889,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
297,297,scene_1.3,scene_1.3_y01,9,25,6,46.937777778,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
298,298,scene_1.3,scene_1.3_y01,9,24,6,45.718666667,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
299,299,scene_1.3,scene_1.3_y01,9,23,6,44.499555556,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
300,300,scene_1.3,scene_1.3_y01,9,22,6,43.280444444,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
301,301,scene_1.3,scene_1.3_y01,9,21,6,42.061333333,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
302,302,scene_1.3,scene_1.3_y01,9,20,6,40.842222222,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
303,303,scene_1.3,scene_1.3_y01,9,19,6,39.623111111,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
304,304,scene_1.3,scene_1.3_y01,9,18,6,38.404,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
305,305,scene_1.3,scene_1.3_y01,9,17,6,37.184888889,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
306,306,scene_1.3,scene_1.3_y01,9,16,6,35.965777778,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
307,307,scene_1.3,scene_1.3_y01,9,15,6,34.746666667,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
308,308,scene_1.3,scene_1.3_y01,9,14,6,33.527555556,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
309,309,scene_1.3,scene_1.3_y01,9,13,6,32.308444444,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
310,310,scene_1.3,scene_1.3_y01,9,12,6,31.089333333,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
311,311,scene_1.3,scene_1.3_y01,9,11,6,29.870222222,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
312,312,scene_1.3,scene_1.3_y01,9,10,6,28.651111111,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
313,313,scene_1.3,scene_1.3_y01,9,9,6,27.432,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
314,314,scene_1.3,scene_1.3_y01,9,8,6,26.212888889,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
315,315,scene_1.3,scene_1.3_y01,9,7,6,24.993777778,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
316,316,scene_1.3,scene_1.3_y01,9,6,6,23.774666667,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
317,317,scene_1.3,scene_1.3_y01,9,5,6,22.555555556,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
318,318,scene_1.3,scene_1.3_y01,9,4,6,21.336444444,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
319,319,scene_1.3,scene_1.3_y01,9,3,6,20.117333333,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
320,320,scene_1.3,scene_1.3_y01,9,2,6,18.898222222,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
321,321,scene_1.3,scene_1.3_y01,9,1,6,17.679111111,12.73,7.23,270.0,90.0,10.0,False,False,1.219111111,1.219111111
322,322,scene_1.3,scene_1.3_y01,9,0,6,16.46,12.73,7.23,0.0,180.0,10.0,False,False,1.219111111,1.77
323,323,scene_1.3,scene_1.3_y01,9,0,7,16.46,12.73,9.0,90.0,270.0,10.0,False,False,1.77,1.219111111
324,324,scene_1.3,scene_1.3_y01,9,1,7,17.679111111,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
325,325,scene_1.3,scene_1.3_y01,9,2,7,18.898222222,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
326,326,scene_1.3,scene_1.3_y01,9,3,7,20.117333333,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
327,327,scene_1.3,scene_1.3_y01,9,4,7,21.336444444,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
328,328,scene_1.3,scene_1.3_y01,9,5,7,22.555555556,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
329,329,scene_1.3,scene_1.3_y01,9,6,7,23.774666667,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
330,330,scene_1.3,scene_1.3_y01,9,7,7,24.993777778,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
331,331,scene_1.3,scene_1.3_y01,9,8,7,26.212888889,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
332,332,scene_1.3,scene_1.3_y01,9,9,7,27.432,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
333,333,scene_1.3,scene_1.3_y01,9,10,7,28.651111111,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
334,334,scene_1.3,scene_1.3_y01,9,11,7,29.870222222,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
335,335,scene_1.3,scene_1.3_y01,9,12,7,31.089333333,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
336,336,scene_1.3,scene_1.3_y01,9,13,7,32.308444444,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
337,337,scene_1.3,scene_1.3_y01,9,14,7,33.527555556,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
338,338,scene_1.3,scene_1.3_y01,9,15,7,34.746666667,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
339,339,scene_1.3,scene_1.3_y01,9,16,7,35.965777778,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
340,340,scene_1.3,scene_1.3_y01,9,17,7,37.184888889,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
341,341,scene_1.3,scene_1.3_y01,9,18,7,38.404,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
342,342,scene_1.3,scene_1.3_y01,9,19,7,39.623111111,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
343,343,scene_1.3,scene_1.3_y01,9,20,7,40.842222222,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
344,344,scene_1.3,scene_1.3_y01,9,21,7,42.061333333,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
345,345,scene_1.3,scene_1.3_y01,9,22,7,43.280444444,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
346,346,scene_1.3,scene_1.3_y01,9,23,7,44.499555556,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
347,347,scene_1.3,scene_1.3_y01,9,24,7,45.718666667,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
348,348,scene_1.3,scene_1.3_y01,9,25,7,46.937777778,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
349,349,scene_1.3,scene_1.3_y01,9,26,7,48.156888889,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
350,350,scene_1.3,scene_1.3_y01,9,27,7,49.376,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
351,351,scene_1.3,scene_1.3_y01,9,28,7,50.595111111,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
352,352,scene_1.3,scene_1.3_y01,9,29,7,51.814222222,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
353,353,scene_1.3,scene_1.3_y01,9,30,7,53.033333333,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
354,354,scene_1.3,scene_1.3_y01,9,31,7,54.252444444,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
355,355,scene_1.3,scene_1.3_y01,9,32,7,55.471555556,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
356,356,scene_1.3,scene_1.3_y01,9,33,7,56.690666667,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
357,357,scene_1.3,scene_1.3_y01,9,34,7,57.909777778,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
358,358,scene_1.3,scene_1.3_y01,9,35,7,59.128888889,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
359,359,scene_1.3,scene_1.3_y01,9,36,7,60.348,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
360,360,scene_1.3,scene_1.3_y01,9,37,7,61.567111111,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
361,361,scene_1.3,scene_1.3_y01,9,38,7,62.786222222,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
362,362,scene_1.3,scene_1.3_y01,9,39,7,64.005333333,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
363,363,scene_1.3,scene_1.3_y01,9,40,7,65.224444444,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
364,364,scene_1.3,scene_1.3_y01,9,41,7,66.443555556,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
365,365,scene_1.3,scene_1.3_y01,9,42,7,67.662666667,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
366,366,scene_1.3,scene_1.3_y01,9,43,7,68.881777778,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
367,367,scene_1.3,scene_1.3_y01,9,44,7,70.100888889,12.73,9.0,90.0,270.0,10.0,False,False,1.219111111,1.219111111
368,368,scene_1.3,scene_1.3_y01,9,45,7,71.32,12.73,9.0,0.0,180.0,10.0,False,False,1.219111111,1.77
369,369,scene_1.3,scene_1.3_y01,9,45,8,71.32,12.73,10.77,270.0,90.0,10.0,True,False,1.77,1.219111111
370,370,scene_1.3,scene_1.3_y01,9,44,8,70.100888889,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
371,371,scene_1.3,scene_1.3_y01,9,43,8,68.881777778,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
372,372,scene_1.3,scene_1.3_y01,9,42,8,67.662666667,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
373,373,scene_1.3,scene_1.3_y01,9,41,8,66.443555556,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
374,374,scene_1.3,scene_1.3_y01,9,40,8,65.224444444,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
375,375,scene_1.3,scene_1.3_y01,9,39,8,64.005333333,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
376,376,scene_1.3,scene_1.3_y01,9,38,8,62.786222222,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
377,377,scene_1.3,scene_1.3_y01,9,37,8,61.567111111,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
378,378,scene_1.3,scene_1.3_y01,9,36,8,60.348,12.73,10.77,270.0,90.0,10.0,True,False,1.219111111,1.219111111
379,379,scene_1.3,scene_1.3_y01,9,35,8,59.128888889,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
380,380,scene_1.3,scene_1.3_y01,9,34,8,57.909777778,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
381,381,scene_1.3,scene_1.3_y01,9,33,8,56.690666667,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
382,382,scene_1.3,scene_1.3_y01,9,32,8,55.471555556,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
383,383,scene_1.3,scene_1.3_y01,9,31,8,54.252444444,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
384,384,scene_1.3,scene_1.3_y01,9,30,8,53.033333333,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
385,385,scene_1.3,scene_1.3_y01,9,29,8,51.814222222,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
386,386,scene_1.3,scene_1.3_y01,9,28,8,50.595111111,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
387,387,scene_1.3,scene_1.3_y01,9,27,8,49.376,12.73,10.77,270.0,90.0,10.0,True,False,1.219111111,1.219111111
388,388,scene_1.3,scene_1.3_y01,9,26,8,48.156888889,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
389,389,scene_1.3,scene_1.3_y01,9,25,8,46.937777778,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
390,390,scene_1.3,scene_1.3_y01,9,24,8,45.718666667,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
391,391,scene_1.3,scene_1.3_y01,9,23,8,44.499555556,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
392,392,scene_1.3,scene_1.3_y01,9,22,8,43.280444444,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
393,393,scene_1.3,scene_1.3_y01,9,21,8,42.061333333,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
394,394,scene_1.3,scene_1.3_y01,9,20,8,40.842222222,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
395,395,scene_1.3,scene_1.3_y01,9,19,8,39.623111111,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
396,396,scene_1.3,scene_1.3_y01,9,18,8,38.404,12.73,10.77,270.0,90.0,10.0,True,False,1.219111111,1.219111111
397,397,scene_1.3,scene_1.3_y01,9,17,8,37.184888889,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
398,398,scene_1.3,scene_1.3_y01,9,16,8,35.965777778,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
399,399,scene_1.3,scene_1.3_y01,9,15,8,34.746666667,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
400,400,scene_1.3,scene_1.3_y01,9,14,8,33.527555556,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
401,401,scene_1.3,scene_1.3_y01,9,13,8,32.308444444,12.73,10.77,270.0,90.0,10.0,False,False,1.219111111,1.219111111
