position_index,layer_position_index,scene_id,layer_id,height_index,grid_x_index,grid_z_index,x,y,z,route_heading_deg,camera_route_yaw_deg,pitch_deg,legacy_anchor,route_bridge,distance_from_previous,distance_to_next
263,111,scene_2,scene_2_y03,3,11,11,2.095714286,7.82,37.807857143,270.0,90.0,-2.0,True,False,0.571428571,0.571428571
264,112,scene_2,scene_2_y03,3,10,11,1.524285714,7.82,37.807857143,270.0,90.0,-2.0,True,False,0.571428571,0.571428571
265,113,scene_2,scene_2_y03,3,9,11,0.952857143,7.82,37.807857143,270.0,90.0,-2.0,True,False,0.571428571,0.571428571
266,114,scene_2,scene_2_y03,3,8,11,0.381428571,7.82,37.807857143,270.0,90.0,-2.0,True,False,0.571428571,0.571428571
267,115,scene_2,scene_2_y03,3,7,11,-0.19,7.82,37.807857143,270.0,90.0,-2.0,True,False,0.571428571,0.571428571
268,116,scene_2,scene_2_y03,3,6,11,-0.761428571,7.82,37.807857143,270.0,90.0,-2.0,True,False,0.571428571,0.571428571
269,117,scene_2,scene_2_y03,3,5,11,-1.332857143,7.82,37.807857143,270.0,90.0,-2.0,True,False,0.571428571,0.571428571
270,118,scene_2,scene_2_y03,3,4,11,-1.904285714,7.82,37.807857143,270.0,90.0,-2.0,True,False,0.571428571,0.571428571
271,119,scene_2,scene_2_y03,3,3,11,-2.475714286,7.82,37.807857143,270.0,90.0,-2.0,True,False,0.571428571,0.571428571
272,120,scene_2,scene_2_y03,3,2,11,-3.047142857,7.82,37.807857143,270.0,90.0,-2.0,True,False,0.571428571,0.571428571
273,121,scene_2,scene_2_y03,3,1,11,-3.618571429,7.82,37.807857143,0.0,180.0,-2.0,True,False,0.571428571,0.630714286
274,122,scene_2,scene_2_y03,3,1,12,-3.618571429,7.82,38.438571429,90.0,270.0,-2.0,True,False,0.630714286,0.571428571
275,123,scene_2,scene_2_y03,3,2,12,-3.047142857,7.82,38.438571429,90.0,270.0,-2.0,True,False,0.571428571,0.571428571
