trajectory_id,family_id,variant_index,start_score,end_score,terminal_gain,keyframe_count,real_control_point_count,interpolated_keyframe_count,duration_sec,path_xyz_length,net_xyz_distance,path_to_net_ratio,max_xyz_step,max_speed_mps,max_abs_tangential_acceleration_mps2,max_yaw_step_deg,max_pitch_step_deg,max_sampled_turn_deg,target_distance_total_increase,start_anchor_node_id,target_anchor_node_id,physical_curve_signature_1cm,pose_curve_signature_exact
scene_2_terminalgain_globalmax_interp_0332,family_04,80,6.460361,6.53858,0.078218,30,2,28,2.9,0.86313,0.851076,1.014162,0.054982,0.549821,0.583305,0.122081,0.103758,1.773045,0.0,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5633|105,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5369|93,eca62819a3a165fc3816cd74090996f6d2f5f571,3c5531fd6aa09cdeb30fc228f119165724a63f27
scene_2_terminalgain_globalmax_interp_0333,family_04,81,6.460361,6.53858,0.078218,30,2,28,2.9,0.870947,0.851076,1.023348,0.054983,0.549828,0.584258,0.262863,0.154037,2.287773,0.0,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5633|105,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5369|93,11baa032fed1b14d8c0cacbe40f7a8475ba07f8a,9d5b1e68d6daf4f8b479889eb76433e4348e5f25
scene_2_terminalgain_globalmax_interp_0334,family_04,82,6.460361,6.53858,0.078218,30,2,28,2.9,0.859489,0.851076,1.009885,0.054983,0.549828,0.582766,0.272107,0.140455,1.478035,0.0,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5633|105,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5369|93,2af9ac787907baa7801d65fd8bc7bfe9aab2999f,b26f10d48a313c86e4b6f6560244ddfd805381d9
scene_2_terminalgain_globalmax_interp_0335,family_04,83,6.460361,6.53858,0.078218,30,2,28,2.9,0.881103,0.851076,1.035281,0.054982,0.549821,0.587069,0.131326,0.090176,2.829379,0.0,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5633|105,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5369|93,b0ac04578fd03b097f1f8f9bb5f04d3c499fb55d,cb9e7072cf67f7fcbdc46d8f76937a30ea21d405
scene_2_terminalgain_globalmax_interp_0336,family_04,84,6.460361,6.53858,0.078218,30,2,28,2.9,0.902382,0.851076,1.060283,0.054983,0.549827,0.603858,0.009456,0.039897,3.744894,0.0,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5633|105,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5369|93,140efdef4d2df22474d4d05f932c07657310bbcb,29a98d244dee54ffc93583333025efa47a784a3f
scene_2_terminalgain_globalmax_interp_0337,family_05,1,6.360729,6.53858,0.177851,30,2,28,2.9,0.851076,0.851076,1.0,0.054983,0.549828,0.582024,0.0,0.0,0.05825,0.0,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5083|80,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5369|93,5e63621e18b12d4848a63bc611aebd2baad19a65,b8995ad30571680ba6b913bc7abf651944bc89cc
scene_2_terminalgain_globalmax_interp_0338,family_05,2,6.360729,6.53858,0.177851,30,2,28,2.9,0.864021,0.851076,1.01521,0.054983,0.549827,0.583306,0.008375,0.111494,1.839414,0.0,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5083|80,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5369|93,cf4acdfbaffa346fc3728d3f00cc50edc646ef49,bd5e46d8876381d6d364ea879c5f748a1238c970
scene_2_terminalgain_globalmax_interp_0339,family_05,3,6.360729,6.53858,0.177851,30,2,28,2.9,0.852905,0.851076,1.002148,0.054983,0.549835,0.582109,0.132407,0.061215,0.686038,0.0,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5083|80,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5369|93,20ee1bd51c343929a09c17ae5bd5a9e03fea3c63,fcf7b2f924f021a9afa0311f1b0346e5bc59f806
scene_2_terminalgain_globalmax_interp_0340,family_05,4,6.360729,6.53858,0.177851,30,2,28,2.9,0.900408,0.851076,1.057964,0.054983,0.549835,0.602236,0.273188,0.010936,3.66738,0.0,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5083|80,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5369|93,2d531c5be4b772d14092843ec047508622d69c2b,c4424485119478c234d0f1a9e62aab84fb4eede7
scene_2_terminalgain_globalmax_interp_0341,family_05,5,6.360729,6.53858,0.177851,30,2,28,2.9,0.895278,0.851076,1.051936,0.054983,0.549827,0.598099,0.261782,0.039344,3.462126,0.0,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5083|80,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5369|93,8c49f166f9043d38eabe17260e4bfc6896fb9354,858f2e731a77e8e7d21e5245530733fc89c2d5e8
scene_2_terminalgain_globalmax_interp_0342,family_05,6,6.360729,6.53858,0.177851,30,2,28,2.9,0.854395,0.851076,1.0039,0.054983,0.549835,0.582283,0.121,0.089623,0.92521,0.0,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5083|80,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5369|93,6b2eca754c205fe7e51ea8995613edbbd711ba4f,266a92f33421bfb845cc2647b74e99d71d91798e
scene_2_terminalgain_globalmax_interp_0343,family_05,7,6.360729,6.53858,0.177851,30,2,28,2.9,0.86152,0.851076,1.012271,0.054983,0.549835,0.583086,0.019782,0.139902,1.6481,0.0,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5083|80,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5369|93,7647d4dadb2d0cd37768e32cf33d1eb0e21f6fd4,b6b7365d7b590a31ebb7a7c44981dd3b2df1340c
scene_2_terminalgain_globalmax_interp_0344,family_05,8,6.360729,6.53858,0.177851,30,2,28,2.9,0.883588,0.851076,1.0382,0.054983,0.549835,0.588923,0.160563,0.154591,2.947858,0.0,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5083|80,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5369|93,9ab621e15267a77363a432c078b0acf00e9de006,052f2a4692f4462b2b74242feee5aea45981341b
scene_2_terminalgain_globalmax_interp_0345,family_05,9,6.360729,6.53858,0.177851,30,2,28,2.9,0.860291,0.851076,1.010827,0.054983,0.549827,0.582884,0.301345,0.104311,1.548715,0.0,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5083|80,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5369|93,ab1dada24b3636cab0869f5ccb58d716b345b2b6,3682b4087331d662e923ad869171675cd9eba081
