trajectory_id,family_id,variant_index,start_score,end_score,terminal_gain,keyframe_count,real_control_point_count,interpolated_keyframe_count,duration_sec,path_xyz_length,net_xyz_distance,path_to_net_ratio,max_xyz_step,max_speed_mps,max_abs_tangential_acceleration_mps2,max_yaw_step_deg,max_pitch_step_deg,max_sampled_turn_deg,target_distance_total_increase,start_anchor_node_id,target_anchor_node_id,physical_curve_signature_1cm,pose_curve_signature_exact
scene_1_1_terminalgain_globalmax_interp_0252,family_02,2,6.692405,7.127104,0.4347,24,2,22,2.3,1.961577,1.8825,1.042007,0.153272,1.53272,2.07586,0.159848,0.001548,3.902876,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,7d6804e0a0fa50e9420b5dbcc4121942ec211b08,e3c4422d11d2e3b22eb868db13765a67aeb5c5fc
scene_1_1_terminalgain_globalmax_interp_0253,family_02,3,6.692405,7.127104,0.4347,24,2,22,2.3,1.886056,1.8825,1.001889,0.153272,1.53272,2.041291,0.018471,0.062138,0.810675,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,8f8a841ac8eb8182f7b61a77b9956a1153c70234,b61e014a9b9ae22c0bad77090713b054d25f3282
scene_1_1_terminalgain_globalmax_interp_0254,family_02,4,6.692405,7.127104,0.4347,24,2,22,2.3,1.899238,1.8825,1.008891,0.153272,1.53272,2.039747,0.196791,0.125823,1.765379,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,b266d0a1d19a017e69dea9faf9de204ab2b2fa35,e41e74170e2b5b2217eb610c7ea4a51fc6eccb00
scene_1_1_terminalgain_globalmax_interp_0255,family_02,5,6.692405,7.127104,0.4347,24,2,22,2.3,1.92342,1.8825,1.021737,0.153272,1.53272,2.038135,0.37511,0.189509,2.779278,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,48d4209e025f3061342d1f1eaa626d9e1dfb7f7d,4d83a60fb981ce39f3c050762b7d7a59406a3918
scene_1_1_terminalgain_globalmax_interp_0256,family_02,6,6.692405,7.127104,0.4347,24,2,22,2.3,1.903623,1.8825,1.011221,0.153272,1.53272,2.039319,0.302505,0.183507,1.986137,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,020cce6fea38064282f26a0ab41997d8f08aecb1,c264f3cca0bf2216651fcac7244a4f0d70913cf1
scene_1_1_terminalgain_globalmax_interp_0257,family_02,7,6.692405,7.127104,0.4347,24,2,22,2.3,1.908701,1.8825,1.013918,0.153272,1.53272,2.038971,0.124185,0.119821,2.214784,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,4ade9ea31e3b96210e17e2dc6dd074106d32c89f,2d42f85e58e4fa04e99af3009361d9f23719b475
scene_1_1_terminalgain_globalmax_interp_0258,family_02,8,6.692405,7.127104,0.4347,24,2,22,2.3,1.894676,1.8825,1.006468,0.153272,1.53272,2.04023,0.054135,0.056135,1.504026,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,8be880fa849b6d626da12619a63f9ef29c6c6525,9f6f43b5c9baecffe2d90b923b08b911c9622f91
scene_1_1_terminalgain_globalmax_interp_0259,family_02,9,6.692405,7.127104,0.4347,24,2,22,2.3,1.919579,1.8825,1.019697,0.153272,1.53272,2.038332,0.232454,0.00755,2.642962,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,8dff702817ef382fc7056037b6ded06cde7b0a61,1a2013e8a290da44a6d06762d98e408028d34c72
scene_1_1_terminalgain_globalmax_interp_0260,family_02,10,6.692405,7.127104,0.4347,24,2,22,2.3,1.947601,1.8825,1.034582,0.153272,1.53272,2.059201,0.410774,0.071236,3.528295,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,87d7efa3463616191e48ea5b21d7f625bac5ec47,55410b1078bf7d2b0d688def5551033c244c6e98
scene_1_1_terminalgain_globalmax_interp_0261,family_02,11,6.692405,7.127104,0.4347,24,2,22,2.3,1.919585,1.8825,1.0197,0.153272,1.53272,2.038327,0.438027,0.134921,2.642892,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,fbe72e1843475b7321116634fb9c65a09cce6f2e,fbb5d4b7a3c08c79f3b3be77d9006d2e3be63f7f
